#This file is auto-generated from the (amazing) LOV service
# if you don't want to load this use the available CLI / code options 
# To override some of it's entries use the schemaDecl.csv
hto,http://vcharpenay.github.io/hto/hto.xml#,http://www.vcharpenay.link/hto/hto.xml
http,http://www.w3.org/2011/http#,https://www.ietf.org/rfc/rfc2616.txt
hw,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl,https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl
hydra,http://www.w3.org/ns/hydra/core#,https://www.w3.org/ns/hydra/core
ibis,https://privatealpha.com/ontology/ibis/1#,https://privatealpha.com/ontology/ibis/1.ttl
ic,http://ontology.eil.utoronto.ca/icontact.owl#,http://ontology.eil.utoronto.ca/icontact.owl
idemo,http://rdf.insee.fr/def/demo#,http://rdf.insee.fr/def/demo
identity,http://www.identity.org/ontologies/identity.owl#,http://www.ecole.ensicaen.fr/~vincentj/owl/id.owl
ids,https://w3id.org/idsa/core/,https://international-data-spaces-association.github.io/InformationModel/docs/serializations/ontology.ttl
ifc,https://w3id.org/ifc/IFC4_ADD1#,https://w3id.org/ifc/IFC4_ADD1#
igeo,http://rdf.insee.fr/def/geo#,http://rdf.insee.fr/def/geo
ignf,http://data.ign.fr/def/ignf#,http://data.ign.fr/def/ignf/20190213.rdf
imo,http://imgpedia.dcc.uchile.cl/ontology#,http://imgpedia.dcc.uchile.cl/ontology.xml
incident,http://vocab.resc.info/incident#,http://vocab.resc.info/incident#
infor,http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#,http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl
inno,http://purl.org/innovation/ns#,http://www.lexicater.co.uk/vocabularies/innovation/ns.owl
interval,http://reference.data.gov.uk/def/intervals/,http://reference.data.gov.uk/def/intervals
iol,http://www.ontologydesignpatterns.org/ont/dul/IOLite.owl#,http://www.ontologydesignpatterns.org/ont/dul/IOLite.owl
iot-lite,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#,http://iot.ee.surrey.ac.uk/fiware/ontologies/iot-lite
ioto,http://www.irit.fr/recherches/MELODI/ontologies/IoT-O#,https://www.irit.fr/recherches/MELODI/ontologies/IoT-O.owl
iottaxolite,http://purl.org/iot/vocab/iot-taxonomy-lite#,http://smart-ics.ee.surrey.ac.uk/fiesta/ontology/iot-taxonomy-lite/
ipo,http://purl.org/ipo/core#,http://ipocore.sourceforge.net/1.2.0/ipo-1.2.0.rdf
irw,http://www.ontologydesignpatterns.org/ont/web/irw.owl#,http://www.ontologydesignpatterns.org/ont/web/irw.owl
is,http://purl.org/ontology/is/core#,http://infoserviceonto.sourceforge.net/is/rdf/infoservice.owl
isbd,http://iflastandards.info/ns/isbd/elements/,http://iflastandards.info/ns/isbd/elements/
iso-thes,http://purl.org/iso25964/skos-thes#,http://pub.tenforce.com/schemas/iso25964/skos-thes
iso37120,http://ontology.eil.utoronto.ca/ISO37120.owl#,http://ontology.eil.utoronto.ca/ISO37120.owl
isoadr,http://reference.data.gov.au/def/ont/iso19160-1-address#,http://reference.data.gov.au/def/ont/iso19160-1-address#
ispra,http://dati.isprambiente.it/ontology/core#,http://dati.isprambiente.it/ontology/core/ispra-core.0.1.rdf
istex,https://data.istex.fr/ontology/istex#,https://raw.githubusercontent.com/istex/ontology/master/istexXML.owl
itm,http://spi-fm.uca.es/spdef/models/genericTools/itm/1.0#,http://spi-fm.uca.es/spdef/models/genericTools/itm/1.0#
itsmo,http://ontology.it/itsmo/v1#,http://ontology.it/itsmo/v1/itsmo.owl
jsonsc,https://www.w3.org/2019/wot/json-schema#,https://www.w3.org/2019/wot/json-schema.ttl
jup,http://w3id.org/charta77/jup/,http://rdf.pth.name/jup/
juso,http://rdfs.co/juso/,http://rdfs.co/juso/
juso.kr,http://rdfs.co/juso/kr/,http://rdfs.co/juso/kr/
kdo,http://kdo.render-project.eu/kdo#,http://kdo.render-project.eu/kdo#
kees,http://linkeddata.center/kees/v1#,https://linkeddatacenter.github.io/kees/v1/kees.rdf
keys,http://purl.org/NET/c4dm/keys.owl#,http://motools.sourceforge.net/keys/keys.owl
km4c,http://www.disit.org/km4city/schema#,http://www.disit.org/km4city.rdf
label,http://purl.org/net/vocab/2004/03/label#,http://purl.org/net/vocab/2004/03/label#
lawd,http://lawd.info/ontology/,http://lawd.info/ontology/
lcy,http://purl.org/vocab/lifecycle/schema#,http://purl.org/vocab/lifecycle/schema#
ldp,http://www.w3.org/ns/ldp#,https://www.w3.org/ns/ldp/ontology.owl
ldr,http://purl.oclc.org/NET/ldr/ns#,http://cosasbuenas.es/static/vocab/ldr.owl
ldvm,http://linked.opendata.cz/ontology/ldvm/,http://linked.opendata.cz/ontology/ldvm/
lemon,http://lemon-model.net/lemon#,https://lemon-model.net/lemon.ttl
lexinfo,http://www.lexinfo.net/ontology/2.0/lexinfo#,https://www.lexinfo.net/ontology/2.0/lexinfo
lgdo,http://linkedgeodata.org/ontology/,http://linkedgeodata.org/ontology/
li,http://def.seegrid.csiro.au/isotc211/iso19115/2003/lineage#,http://def.seegrid.csiro.au/isotc211/iso19115/2003/lineage#
lib,http://purl.org/library/,http://purl.org/library/
lifecycle,http://purl.org/vocab/lifecycle/schema#,https://www.irit.fr/recherches/MELODI/ontologies/IoT-Lifecycle.owl
limo,http://purl.org/limo-ontology/limo#,http://purl.org/limo-ontology/limo#
limoo,http://purl.org/LiMo/0.1#,http://purl.org/LiMo/0.1#
lingvo,https://w3id.org/vocab/lingvoj#,http://linkedvocabs.org/vocab/lingvoj/lingvoj.ttl
lio,http://purl.org/net/lio#,https://imagesnippets.com/lio/lio.owl
llont,http://www.linklion.org/ontology#,http://www.linklion.org/ontology#
lmm1,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl#,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl
lmm2,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L2.owl#,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L2.owl
loc,http://purl.org/ctic/infraestructuras/localizacion#,http://purl.org/ctic/infraestructuras/localizacion#
locah,http://data.archiveshub.ac.uk/def/,http://data.archiveshub.ac.uk/def/
locn,http://www.w3.org/ns/locn#,https://www.w3.org/ns/locn.ttl
lode,http://linkedevents.org/ontology/,http://linkedevents.org/ontology/
log,http://www.w3.org/2000/10/swap/log#,https://www.w3.org/2000/10/swap/log.rdf
lom,http://data.opendiscoveryspace.eu/lom_ontology_ods.owl#,http://data.opendiscoveryspace.eu/lom_ontology_ods.owl
losp,http://sparql.sstu.ru:3030/speciality/,http://sparql.sstu.ru:3030/speciality/
loted,http://loted.eu/ontology#,http://loted.eu/ontology#
lsc,http://linkedscience.org/lsc/ns#,http://linkedscience.org/lsc/ns#
lslife,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper.owl#,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper.owl
lsmap,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl#,http://ontology.cybershare.utep.edu/ELSEWeb/mappings/elseweb-mappings.owl
lsq,http://lsq.aksw.org/vocab#,https://raw.githubusercontent.com/AKSW/LSQ/gh-pages/LSQ_Vocab.rdf
lsweb,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl#,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl
lswmo,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-modelling.owl#,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-modelling.owl
lswpm,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper-parameters.owl#,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper-parameters.owl
ludo,http://ns.inria.fr/ludo,http://ns.inria.fr/ludo/v1/ludo.rdf
ludo-gm,http://ns.inria.fr/ludo/v1/gamemodel#,http://ns.inria.fr/ludo/v1/gamemodel.rdf
ludo-gp,http://ns.inria.fr/ludo/v1/gamepresentation#,http://ns.inria.fr/ludo/v1/gamepresentation.rdf
ludo-vc,http://ns.inria.fr/ludo/v1/virtualcontext#,http://ns.inria.fr/ludo/v1/virtualcontext.rdf
ludo-xapi,http://ns.inria.fr/ludo/v1/xapi#,http://ns.inria.fr/ludo/v1/xapi.rdf
lv,http://purl.org/lobid/lv#,https://raw.githubusercontent.com/hbz/lobid-vocabs/master/lobid-vocab.ttl
lvont,http://lexvo.org/ontology#,http://lexvo.org/ontology
lyou,http://purl.org/linkingyou/,http://purl.org/linkingyou/
m3lite,http://purl.org/iot/vocab/m3-lite#,http://sensormeasurement.appspot.com/ont/m3/m3-lite.owl
ma-ont,http://www.w3.org/ns/ma-ont#,http://www.w3.org/ns/ma-ont#
mads,http://www.loc.gov/mads/rdf/v1#,https://id.loc.gov/ontologies/madsrdf/v1.rdf
marl,http://www.gsi.dit.upm.es/ontologies/marl/ns#,http://www.gsi.dit.upm.es/ontologies/marl/ns
maso,http://securitytoolbox.appspot.com/MASO#,http://securitytoolbox.appspot.com/MASO
md,http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata#,http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata#
mdi,https://w3id.org/multidimensional-interface/ontology#,http://semweb.datasciencelab.be/ns/multidimensional-interface/
mdo,https://w3id.org/mdo/full/,https://w3id.org/mdo/full/
mdo-calc,https://w3id.org/mdo/calculation/,https://w3id.org/mdo/calculation/
mdo-struc,https://w3id.org/mdo/structure/,https://w3id.org/mdo/structure/
mdoprov,https://w3id.org/mdo/provenance/,https://w3id.org/mdo/provenance/
mdr,http://semanticturkey.uniroma2.it/ns/mdr#,http://semanticturkey.uniroma2.it/ns/mdr.owl
meb,http://rdf.myexperiment.org/ontologies/base/,http://rdf.myexperiment.org/ontologies/base/
media,http://purl.org/media#,http://purl.org/media#
medred,http://w3id.org/medred/medred#,https://jpcik.github.io/medred/onto/medred/ontology.n3
mexalgo,http://mex.aksw.org/mex-algo#,http://mex.aksw.org/mex-algo
mexcore,http://mex.aksw.org/mex-core#,http://mex.aksw.org/mex-core
mexperf,http://mex.aksw.org/mex-perf#,http://mex.aksw.org/mex-perf
mil,http://rdf.muninn-project.org/ontologies/military#,http://rdf.muninn-project.org/ontologies/military.owl
mls,http://www.w3.org/ns/mls#,https://www.w3.org/ns/mls.ttl
mo,http://purl.org/ontology/mo/,http://purl.org/ontology/mo/
moac,http://observedchange.com/moac/ns#,http://observedchange.com/moac/ns#
moat,http://moat-project.org/ns#,http://moat-project.org/ns#
mod,http://www.isibang.ac.in/ns/mod#,https://www.isibang.ac.in/ns/mod/ontology.xml
modsci,https://w3id.org/skgo/modsci#,https://raw.githubusercontent.com/saidfathalla/Science-knowledge-graph-ontologies/master/ModSci.ttl
mrel,http://id.loc.gov/vocabulary/relators/,https://id.loc.gov/vocabulary/relators.rdf
msm,http://iserve.kmi.open.ac.uk/ns/msm#,http://iserve.kmi.open.ac.uk/ns/msm
msr,http://www.telegraphis.net/ontology/measurement/measurement#,http://www.telegraphis.net/ontology/measurement/measurement#
mtlo,http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl#,https://projects.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl
munc,http://ns.inria.fr/munc#,http://ns.inria.fr/munc#
mus,http://data.doremus.org/ontology#,https://raw.githubusercontent.com/DOREMUS-ANR/doremus-ontology/master/doremus.ttl
music,http://www.kanzaki.com/ns/music#,http://www.kanzaki.com/ns/music.rdf
muto,http://purl.org/muto/core#,http://purl.org/muto/core#
mv,http://schema.mobivoc.org/,http://schema.mobivoc.org/ontology.owl
mvco,http://purl.oclc.org/NET/mvco.owl#,https://dmag.ac.upc.edu/ontologies/mvco.owl
nao,http://www.semanticdesktop.org/ontologies/2007/08/15/nao#,http://www.semanticdesktop.org/ontologies/2007/08/15/nao#
nas,https://data.nasa.gov/ontologies/atmonto/NAS#,https://data.nasa.gov/ontologies/atmonto/NAS.ttl
ncal,http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#,http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#
nco,http://www.semanticdesktop.org/ontologies/2007/03/22/nco#,http://www.semanticdesktop.org/ontologies/2007/03/22/nco#
nfo,http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#,http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#
ngeo,http://geovocab.org/geometry#,http://geovocab.org/geometry.rdf
nie,http://www.semanticdesktop.org/ontologies/2007/01/19/nie#,http://www.semanticdesktop.org/ontologies/2007/01/19/nie#
nif,http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#,https://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core/nif-core.ttl
nlon,http://lod.nl.go.kr/ontology/,https://lod.nl.go.kr/data/ontology/
nno,https://w3id.org/nno/ontology#,http://people.aifb.kit.edu/ns1888/nno/nno.ttl
npg,http://ns.nature.com/terms/,http://ns.nature.com/terms/
nrl,http://www.semanticdesktop.org/ontologies/2007/08/15/nrl#,http://www.semanticdesktop.org/ontologies/2007/08/15/nrl#
nrv,http://ns.inria.fr/nrv#,http://ns.inria.fr/nrv/v1/nrv_v1.ttl
nsl,http://purl.org/ontology/storyline/,https://www.bbc.co.uk/ontologies/storyline.ttl
ntag,http://ns.inria.fr/nicetag/2010/09/09/voc#,http://ns.inria.fr/nicetag/2010/09/09/voc.rdf
oa,http://www.w3.org/ns/oa#,https://www.w3.org/ns/oa.owl
oad,http://culturalis.org/oad#,http://culturalis.org/oad#
oae,http://www.ics.forth.gr/isl/oae/core#,http://www.ics.forth.gr/isl/oae/core#
oan,http://data.lirmm.fr/ontologies/oan/,http://data.lirmm.fr/ontologies/oan/
obo,http://purl.obolibrary.org/obo/,https://raw.githubusercontent.com/obi-ontology/obi/v2020-12-16/obi.owl
obsm,http://rdf.geospecies.org/methods/observationMethod#,http://rdf.geospecies.org/methods/observationMethod#
obws,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl#,https://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl
oc,http://contextus.net/ontology/ontomedia/core/expression#,http://contextus.googlecode.com/svn/trunk/ontomedia/core/expression.owl
ocd,http://dati.camera.it/ocd/,http://dati.camera.it/ocd/classi.rdf
ocds,http://purl.org/onto-ocds/ocds#,http://purl.org/onto-ocds/ocds#
odapp,http://vocab.deri.ie/odapp#,http://vocab.deri.ie/odapp.rdf
odapps,http://semweb.mmlab.be/ns/odapps#,http://semweb.mmlab.be/ns/odapps
odpart,http://www.ontologydesignpatterns.org/cp/owl/participation.owl#,http://www.ontologydesignpatterns.org/cp/owl/participation.owl
odrl,http://www.w3.org/ns/odrl/2/,https://www.w3.org/ns/odrl/2/
odrs,http://schema.theodi.org/odrs#,http://schema.theodi.org/odrs/index.ttl
odv,http://reference.data.gov.uk/def/organogram/,http://reference.data.gov.uk/def/organogram/
oecc,http://www.oegov.org/core/owl/cc#,http://www.oegov.org/core/owl/cc#
of,http://owlrep.eu01.aws.af.cm/fridge#,http://owlrep.eu01.aws.af.cm/fridge#
ofrd,http://purl.org/opdm/refrigerator#,http://www.ebusiness-unibw.org/ontologies/opdm/refrigerator.owl
og,http://ogp.me/ns#,http://ogp.me/ns#
oh,http://semweb.mmlab.be/ns/oh#,http://semweb.mmlab.be/ns/oh
olca,https://w3id.org/vocab/olca#,http://linkedvocabs.org/vocab/olca/olca.ttl
olo,http://purl.org/ontology/olo/core#,http://smiy.sourceforge.net/olo/rdf/orderedlistontology.owl
om,http://def.seegrid.csiro.au/isotc211/iso19156/2011/observation#,http://def.seegrid.csiro.au/isotc211/iso19156/2011/observation#
omg,https://w3id.org/omg#,https://www.projekt-scope.de/ontologies/omg/omg.ttl
oml,http://def.seegrid.csiro.au/ontology/om/om-lite#,http://def.seegrid.csiro.au/ontology/om/om-lite#
omn,http://open-multinet.info/ontology/omn#,http://open-multinet.info/ontology/omn#
omnfed,http://open-multinet.info/ontology/omn-federation#,http://open-multinet.info/ontology/omn-federation#
omnlc,http://open-multinet.info/ontology/omn-lifecycle#,http://open-multinet.info/ontology/omn-lifecycle#
onc,http://www.ics.forth.gr/isl/oncm/core#,http://www.ics.forth.gr/isl/oncm/core#
ont,http://purl.org/net/ns/ontology-annot#,http://www.kanzaki.com/ns/ontology-annot.rdf
ontopic,http://www.ontologydesignpatterns.org/ont/dul/ontopic.owl#,http://www.ontologydesignpatterns.org/ont/dul/ontopic.owl
ontosec,http://www.semanticweb.org/ontologies/2008/11/OntologySecurity.owl#,http://www.semanticweb.org/ontologies/2008/11/OntologySecurity.owl#
onyx,http://www.gsi.dit.upm.es/ontologies/onyx/ns#,http://www.gsi.dit.upm.es/ontologies/onyx/ns
oo,http://purl.org/openorg/,http://neologism.ecs.soton.ac.uk/oo
op,http://environment.data.gov.au/def/op#,http://environment.data.gov.au/def/op#
open311,http://ontology.eil.utoronto.ca/open311#,http://ontology.eil.utoronto.ca/open311.owl
opm,https://w3id.org/opm#,https://w3c-lbd-cg.github.io/opm/opm.ttl
opmo,http://openprovenance.org/model/opmo#,http://openprovenance.org/model/opmo-20101012.owl
opmv,http://purl.org/net/opmv/ns#,https://www.w3.org/2007/08/pyRdfa/extract?uri=http://open-biomed.sourceforge.net/opmv/ns.ttl
opmw,http://www.opmw.org/ontology/,https://www.opmw.org/model/OPMW/
opo,http://online-presence.net/opo/ns#,http://online-presence.net/opo/ns#
opus,http://lsdis.cs.uga.edu/projects/semdis/opus#,http://lsdis.cs.uga.edu/projects/semdis/opus#
orca,http://vocab.deri.ie/orca#,http://vocab.deri.ie/orca.rdf
ore,http://www.openarchives.org/ore/terms/,http://www.openarchives.org/ore/1.0/terms.rdf
org,http://www.w3.org/ns/org#,https://www.w3.org/ns/org.ttl
orges,http://datos.gob.es/def/sector-publico/organizacion#,https://datos.gob.es/sites/default/files/OntologiaDIR3/orges.owl
osadm,http://data.ordnancesurvey.co.uk/ontology/admingeo/,http://www.ordnancesurvey.co.uk/legacy/ontologies/admingeo.owl
osgeom,http://data.ordnancesurvey.co.uk/ontology/geometry/,http://www.ordnancesurvey.co.uk/legacy/ontologies/geometry.owl
oslc,http://open-services.net/ns/core#,https://open-services.net/ns/core
oslo,http://purl.org/oslo/ns/localgov#,https://raw.githubusercontent.com/rafbuyle/oslo_xml_schemas/master/oslo-v1_1_0.rdf
osp,http://data.lirmm.fr/ontologies/osp#,http://data.lirmm.fr/ontologies/osp#
osr,http://contextus.net/ontology/ontomedia/core/space#,https://contextus.googlecode.com/svn/trunk/ontomedia/core/space.owl
osspr,http://data.ordnancesurvey.co.uk/ontology/spatialrelations/,http://www.ordnancesurvey.co.uk/docs/ontologies/spatialrelations.owl
ostop,http://www.ordnancesurvey.co.uk/ontology/Topography/v0.1/Topography.owl#,http://www.ordnancesurvey.co.uk/ontology/Topography/v0.1/Topography.owl#
otl,https://w3id.org/opentrafficlights#,https://brechtvdv.github.io/open_traffic_lights_vocabulary/vocabulary.ttl
oum,http://www.ontology-of-units-of-measure.org/resource/om-2/,https://raw.githubusercontent.com/HajoRijgersberg/OM/master/om-2.0.rdf
ov,http://open.vocab.org/terms/,http://open.vocab.org/terms.ttl
owl,http://www.w3.org/2002/07/owl#,https://www.w3.org/2002/07/owl.ttl
p-plan,http://purl.org/net/p-plan#,http://vocab.linkeddata.es/p-plan/p-plan.owl
parl,http://reference.data.gov.uk/def/parliament/,http://reference.data.gov.uk/def/parliament/
part,http://purl.org/vocab/participation/schema#,http://vocab.org/participation/schema
passim,http://data.lirmm.fr/ontologies/passim#,http://data.lirmm.fr/ontologies/passim#
pat,http://purl.org/hpi/patchr#,http://purl.org/hpi/patchr#
pattern,http://www.essepuntato.it/2008/12/pattern#,http://www.essepuntato.it/2008/12/pattern#
pav,http://purl.org/pav/,http://pav-ontology.github.io/pav/pav.rdf
pay,http://reference.data.gov.uk/def/payment#,http://reference.data.gov.uk/def/payment#
pbo,http://purl.org/ontology/pbo/core#,http://smiy.sourceforge.net/pbo/rdf/playbackontology.owl
pc,http://purl.org/procurement/public-contracts#,https://raw.githubusercontent.com/opendatacz/public-contracts-ontology/master/public-contracts.rdf
pdo,http://ontologies.smile.deri.ie/pdo#,http://vocab.deri.ie/pdo.rdf
pep,https://w3id.org/pep/,https://ci.mines-stetienne.fr/pep/
person,http://www.w3.org/ns/person#,https://www.w3.org/ns/person.ttl
pext,http://www.ontotext.com/proton/protonext#,http://www.ontotext.com/proton/protonext.rdf
pfeepsa,https://w3id.org/pfeepsa#,https://iesnaola.github.io/PFEEPSA/PFEEPSA/ontology/ontology.owl
phdd,http://rdf-vocabulary.ddialliance.org/phdd#,http://rdf-vocabulary.ddialliance.org/phdd#
pico,http://data.cochrane.org/ontologies/pico/,http://data.cochrane.org/ontologies/pico/
place,http://purl.org/ontology/places#,http://purl.org/ontology/places#
plink,http://cedric.cnam.fr/isid/ontologies/PersonLink.owl#,http://cedric.cnam.fr/isid/ontologies/files/PersonLink.rdf
plo,http://purl.org/net/po#,http://linkeddata.finki.ukim.mk/lod/ontology/po/schema.rdf
pmlp,http://inference-web.org/2.0/pml-provenance.owl#,http://inference-web.org/2.0/pml-provenance.owl#
pmofn,http://premon.fbk.eu/ontology/fn#,http://premon.fbk.eu/ontology/fn.ttl
pmonb,http://premon.fbk.eu/ontology/nb#,http://premon.fbk.eu/ontology/nb.ttl
pmopb,http://premon.fbk.eu/ontology/pb#,http://premon.fbk.eu/ontology/pb.ttl
pmovn,http://premon.fbk.eu/ontology/vn#,http://premon.fbk.eu/ontology/vn.ttl
pna,http://data.press.net/ontology/asset/,http://data.press.net/ontology/asset/
pnc,http://data.press.net/ontology/classification/,http://data.press.net/ontology/classification/
pne,http://data.press.net/ontology/event/,http://data.press.net/ontology/event/
pni,http://data.press.net/ontology/identifier/,http://data.press.net/ontology/identifier/
pns,http://data.press.net/ontology/stuff/,http://data.press.net/ontology/stuff/
pnt,http://data.press.net/ontology/tag/,http://data.press.net/ontology/tag/
po,http://purl.org/ontology/po/,https://www.bbc.co.uk/ontologies/po.ttl
poder,http://dev.poderopedia.com/vocab/,http://dev.poderopedia.com/vocab/schema
postcode,http://data.ordnancesurvey.co.uk/ontology/postcode/,http://www.ordnancesurvey.co.uk/legacy/ontologies/postcode.owl
poste,http://data.lirmm.fr/ontologies/poste#,http://data.lirmm.fr/ontologies/poste#
ppo,http://vocab.deri.ie/ppo#,http://vocab.deri.ie/ppo.rdf
pproc,http://contsem.unizar.es/def/sector-publico/pproc#,http://contsem.unizar.es/def/sector-publico/pproc.rdf
pr,http://purl.org/ontology/prv/core#,http://smiy.sourceforge.net/prv/rdf/propertyreification.owl
premis,http://www.loc.gov/premis/rdf/v1#,https://id.loc.gov/ontologies/premis-1-0-0.rdf
prissma,http://ns.inria.fr/prissma/v2#,http://ns.inria.fr/prissma/v2/prissma_v2.rdf
pro,http://purl.org/spar/pro/,https://sparontologies.github.io/pro/current/pro.owl
prof,http://www.w3.org/ns/dx/prof/,https://www.w3.org/ns/dx/prof/
prog,http://purl.org/prog/,http://purl.org/prog/
prov,http://www.w3.org/ns/prov#,https://www.w3.org/ns/prov.owl
provoc,http://ns.inria.fr/provoc#,http://ns.inria.fr/provoc/v1/provoc_v1.rdf
prv,http://purl.org/net/provenance/ns#,http://trdf.sourceforge.net/provenance/ns.rdf
prvt,http://purl.org/net/provenance/types#,http://trdf.sourceforge.net/provenance/types.rdf
pso,http://purl.org/spar/pso/,https://sparontologies.github.io/pso/current/pso.owl
ptop,http://www.ontotext.com/proton/protontop#,http://www.ontotext.com/proton/protontop.rdf
pubsub,https://vocab.eccenca.com/pubsub/,https://vocab.eccenca.com/pubsub/
pwo,http://purl.org/spar/pwo/,https://sparontologies.github.io/pwo/current/pwo.owl
qb,http://purl.org/linked-data/cube#,https://raw.githubusercontent.com/UKGovLD/publishing-statistical-data/master/specs/src/main/vocab/cube.ttl
qb4o,http://purl.org/qb4olap/cubes#,https://cdn.rawgit.com/lorenae/qb4olap/master/rdf/qb4olap.ttl
qu,http://purl.oclc.org/NET/ssnx/qu/qu#,https://www.w3.org/2005/Incubator/ssn/ssnx/qu/qu.owl
qudt,http://qudt.org/schema/qudt/,http://qudt.org/2.1/schema/qudt.ttl
r-arco,https://w3id.org/arco/ontology/arco/,https://w3id.org/arco/ontology/arco/
r4r,http://guava.iis.sinica.edu.tw/r4r/,http://guava.iis.sinica.edu.tw/wiki/R4R.owl
radion,http://www.w3.org/ns/radion#,https://www.w3.org/ns/radion/ontology.owl
rami,http://iais.fraunhofer.de/vocabs/rami#,http://i40.semantic-interoperability.org/rami/rami.owl
raul,http://purl.org/NET/raul#,http://vocab.deri.ie/raul.rdf
rdaa,http://rdaregistry.info/Elements/a/,http://rdaregistry.info/Elements/a/
rdac,http://rdaregistry.info/Elements/c/,http://rdaregistry.info/Elements/c/
rdae,http://rdaregistry.info/Elements/e/,http://rdaregistry.info/Elements/e/
rdafrbr,http://rdvocab.info/uri/schema/FRBRentitiesRDA/,http://metadataregistry.org/schema/show/id/14.rdf
rdag1,http://rdvocab.info/Elements/,http://metadataregistry.org/schema/show/id/1.rdf
rdag2,http://rdvocab.info/ElementsGr2/,http://metadataregistry.org/schema/show/id/15.rdf
rdag3,http://rdvocab.info/ElementsGr3/,http://metadataregistry.org/schema/show/id/16.rdf
rdai,http://rdaregistry.info/Elements/i/,http://rdaregistry.info/Elements/i/
rdam,http://rdaregistry.info/Elements/m/,http://rdaregistry.info/Elements/m/
rdarel,http://rdvocab.info/RDARelationshipsWEMI/,http://metadataregistry.org/schema/show/id/13.rdf
rdarel2,http://metadataregistry.org/uri/schema/RDARelationshipsGR2/,http://metadataregistry.org/uri/schema/RDARelationshipsGR2.rdf
rdarole,http://rdvocab.info/roles/,http://metadataregistry.org/schema/show/id/4.rdf
rdau,http://rdaregistry.info/Elements/u/,http://rdaregistry.info/Elements/u/
rdaw,http://rdaregistry.info/Elements/w/,http://rdaregistry.info/Elements/w/
rdf,http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://www.w3.org/1999/02/22-rdf-syntax-ns.ttl
rdfa,http://www.w3.org/ns/rdfa#,https://www.w3.org/ns/rdfa/ontology.owl
rdfg,http://www.w3.org/2004/03/trix/rdfg-1/,https://www.w3.org/2004/03/trix/rdfg-1/
rdfp,https://w3id.org/rdfp/,https://ci.mines-stetienne.fr/rdfp/
rdfs,http://www.w3.org/2000/01/rdf-schema#,https://www.w3.org/2000/01/rdf-schema.ttl
rec,http://purl.org/ontology/rec/core#,http://smiy.sourceforge.net/rec/rdf/recommendationontology.owl
rec54,http://www.w3.org/2001/02pd/rec54#,https://www.w3.org/2001/02pd/rec54.rdf
reco,http://purl.org/reco#,http://purl.org/reco#
reegle,http://reegle.info/schema#,http://reegle.info/schema#
rel,http://purl.org/vocab/relationship/,http://vocab.org/relationship/.rdf
remetca,http://www.purl.org/net/remetca#,http://www.purl.org/net/remetca#
rev,http://purl.org/stuff/rev#,http://purl.org/stuff/rev#
rlog,http://persistence.uni-leipzig.org/nlp2rdf/ontologies/rlog#,https://persistence.uni-leipzig.org/nlp2rdf/ontologies/rlog/rlog.owl
ro,http://purl.org/wf4ever/ro#,https://wf4ever.github.io/ro/ro.owl
rooms,http://vocab.deri.ie/rooms#,http://vocab.deri.ie/rooms.rdf
rov,http://www.w3.org/ns/regorg#,https://www.w3.org/ns/regorg.ttl
rr,http://www.w3.org/ns/r2rml#,https://www.w3.org/ns/r2rml.owl
rsctx,http://softeng.polito.it/rsctx#,http://softeng.polito.it/rsctx/rsctx.rdf
rss,http://purl.org/rss/1.0/,https://web.resource.org/rss/1.0/schema.rdf
ru,http://purl.org/imbi/ru-meta.owl#,http://biom131.imbi.uni-freiburg.de/ontology/ru-meta.owl
